level	level_ready	ready	start	end	color	opacity	title	initiation	in	out	children	parents	prof_uid
4	5	1306018.660	1306018.660	1306024.251	#ffc0cb	1.0	ProfTask <66>						526
4	5	1306031.062	1306031.062	1306036.169	#ffc0cb	1.0	ProfTask <0>						527
4	5	1306042.053	1306042.053	1306046.201	#ffc0cb	1.0	ProfTask <67>						528
4	5	1306051.923	1306051.923	1306055.204	#ffc0cb	1.0	ProfTask <68>						529
4	5	1306061.397	1306061.397	1306068.757	#ffc0cb	1.0	ProfTask <68>						530
4	5	1306077.209	1306077.209	1306082.911	#ffc0cb	1.0	ProfTask <0>						531
4	5	1306089.960	1306089.960	1306095.305	#ffc0cb	1.0	ProfTask <69>						532
4	5	1306102.116	1306102.116	1306106.899	#ffc0cb	1.0	ProfTask <0>						533
4	5	1306113.792	1306113.792	1306118.325	#ffc0cb	1.0	ProfTask <71>						534
4	5	1306125.177	1306125.177	1306129.472	#ffc0cb	1.0	ProfTask <70>						535
4	5	1306135.484	1306135.484	1306139.885	#ffc0cb	1.0	ProfTask <71>						536
4	5	1306146.163	1306146.163	1306151.014	#ffc0cb	1.0	ProfTask <72>						537
4	5	1306157.922	1306157.922	1306162.843	#ffc0cb	1.0	ProfTask <68>						538
4	5	1306169.196	1306169.196	1306173.805	#ffc0cb	1.0	ProfTask <68>						539
4	5	1306180.863	1306180.863	1306186.221	#ffc0cb	1.0	ProfTask <72>						540
4	5	1306192.428	1306192.428	1306198.940	#ffc0cb	1.0	ProfTask <0>						541
4	5	1306207.747	1306207.747	1306213.896	#ffc0cb	1.0	ProfTask <73>						542
4	4	1306209.300	1306224.076	1306316.875	#3dff00	1.0	Task Physical Dependence Analysis	81					495
4	5	1306301.406	1306337.294	1306410.407	#ff7a00	1.0	Scheduler	0					497
4	4	1306409.916	1306438.072	1306501.791	#cd00ff	1.0	Defer Task Perform Mapping	84	[[0, 2, 680]]				501
4	5	1306493.051	1306520.623	1306546.595	#ff0098	1.0	Defer Task Launch	84	[[0, 2, 680]]				502
4	4	1306541.621	1306561.231	1306597.755	#333399	1.0	Deferred Ready Trigger	80					505
4	5	1306616.486	1306616.486	1306620.257	#ffc0cb	1.0	ProfTask <77>						543
4	5	1306625.100	1306625.100	1306628.442	#ffc0cb	1.0	ProfTask <78>						544
4	5	1306633.053	1306633.053	1306638.535	#ffc0cb	1.0	ProfTask <77>						545
4	5	1306643.545	1306643.545	1306647.468	#ffc0cb	1.0	ProfTask <79>						546
4	5	1306651.973	1306651.973	1306655.289	#ffc0cb	1.0	ProfTask <73>						547
4	5	1306659.951	1306659.951	1306663.338	#ffc0cb	1.0	ProfTask <78>						548
4	5	1306667.811	1306667.811	1306671.169	#ffc0cb	1.0	ProfTask <79>						549
4	5	1306676.051	1306676.051	1306680.523	#ffc0cb	1.0	ProfTask <73>						550
4	5	1306685.372	1306685.372	1306688.634	#ffc0cb	1.0	ProfTask <0>						551
4	5	1306692.987	1306692.987	1306696.272	#ffc0cb	1.0	ProfTask <81>						552
4	5	1306701.710	1306701.710	1306706.054	#ffc0cb	1.0	ProfTask <0>						553
4	5	1306710.872	1306710.872	1306714.195	#ffc0cb	1.0	ProfTask <0>						554
4	5	1306719.516	1306719.516	1306723.164	#ffc0cb	1.0	ProfTask <82>						555
4	5	1306727.419	1306727.419	1306730.709	#ffc0cb	1.0	ProfTask <83>						556
4	5	1306739.454	1306739.454	1306745.991	#ffc0cb	1.0	ProfTask <84>						557
4	5	1306751.542	1306751.542	1306756.354	#ffc0cb	1.0	ProfTask <84>						558
4	5	1306761.979	1306761.979	1306766.736	#ffc0cb	1.0	ProfTask <85>						559
4	5	1306773.560	1306773.560	1306781.569	#ffc0cb	1.0	ProfTask <80>						560
4	5	1306792.355	1306792.355	1306806.557	#ffc0cb	1.0	ProfTask <80>						561
4	5	1306869.972	1306886.823	1306898.727	#ff00c5	1.0	Tighten Index Space	80					632
4	5	1306982.462	1306999.684	1307038.067	#333399	1.0	Deferred Ready Trigger	79					682
4	5	1307059.257	1307059.257	1307084.938	#ffc0cb	1.0	ProfTask <80>						697
4	5	1307095.699	1307095.699	1307099.265	#ffc0cb	1.0	ProfTask <79>						698
4	5	1307154.918	1307154.918	1307163.906	#ffc0cb	1.0	ProfTask <79>						699
4	5	1307269.010	1307269.010	1307275.994	#ffc0cb	1.0	ProfTask <79>						700
4	5	1307284.634	1307300.490	1307478.161	#1f00ff	1.0	Copy Fill Aggregation	79					683
4	4	1307468.389	1307497.332	1307515.476	#00ff0f	1.0	Copy Fill Deletion	79					684
4	5	1307531.573	1307531.573	1307536.897	#ffc0cb	1.0	ProfTask <79>						701
4	5	1307545.301	1307545.301	1307551.859	#ffc0cb	1.0	ProfTask <79>						702
4	5	1307575.711	1307575.711	1307583.147	#ffc0cb	1.0	ProfTask <79>						703
4	5	1313026.911	1313044.487	1313088.907	#006600	1.0	Post-Task Execution	36		[[0, 2, 623]]			686
4	5	1313107.910	1313107.910	1313112.001	#ffc0cb	1.0	ProfTask <36>						704
4	5	1316552.854	1316552.854	1316569.677	#ffc0cb	1.0	ProfTask <33>						705
4	5	1316573.910	1316583.573	1316625.438	#006600	1.0	Post-Task Execution	33		[[0, 2, 679]]			687
4	5	1316644.297	1316644.297	1316648.163	#ffc0cb	1.0	ProfTask <33>						706
4	5	1320198.948	1320214.501	1320270.219	#006600	1.0	Post-Task Execution	43		[[0, 3, 626]]			688
4	5	1320297.734	1320297.734	1320303.704	#ffc0cb	1.0	ProfTask <43>						707
4	5	1333412.634	1333412.634	1333418.933	#ffc0cb	1.0	ProfTask <47>						708
4	5	1346531.958	1346551.558	1346606.273	#006600	1.0	Post-Task Execution	52		[[0, 2, 628]]			637
4	5	1353664.429	1353696.939	1353730.416	#009900	1.0	Deferred Commit	54					690
4	5	1353754.700	1353754.700	1353758.956	#ffc0cb	1.0	ProfTask <54>						709
4	5	1358449.612	1358473.590	1358523.159	#006600	1.0	Post-Task Execution	65		[[0, 2, 629]]			691
4	5	1358542.082	1358542.082	1358545.952	#ffc0cb	1.0	ProfTask <65>						710
4	5	1359051.943	1359051.943	1359070.658	#ffc0cb	1.0	ProfTask <66>						711
4	5	1373389.096	1373389.096	1373396.919	#ffc0cb	1.0	ProfTask <84>						712
4	5	1373789.041	1373807.331	1373852.739	#006600	1.0	Post-Task Execution	85		[[0, 3, 630]]			646
4	5	1373935.631	1373935.631	1373948.425	#ffc0cb	1.0	ProfTask <73>						713
4	5	1805063.076	1805063.076	1805068.493	#ffc0cb	1.0	ProfTask <79>						714
4	5	1805280.159	1805312.310	1805350.562	#333399	1.0	Deferred Ready Trigger	86					49
4	5	1805425.680	1805425.680	1805431.066	#ffc0cb	1.0	ProfTask <86>						715
4	5	1843719.392	1843737.041	1843768.695	#333399	1.0	Deferred Ready Trigger	89					51
4	5	1843810.280	1843827.225	1843861.862	#006600	1.0	Post-Task Execution	1		[[0, 4, 12]]			53
4	5	1843867.763	1843891.732	1843922.152	#333399	1.0	Deferred Ready Trigger	87					283
4	5	1843972.301	1843992.420	1844012.594	#333399	1.0	Deferred Ready Trigger	88					56
4	4	1844004.598	1844033.640	1844072.396	#007bff	1.0	Operation Physical Dependence Analysis	88					57
4	3	1844042.014	1844093.056	1844104.457	#f7ff00	1.0	Trigger Complete	1		[[0, 4, 12]]			58
4	5	1844020.689	1844126.888	1844192.738	#009900	1.0	Garbage Collection	87					60
4	2	1844044.059	1844231.819	1844276.782	#009900	1.0	Garbage Collection	87					61
4	5	1844608.555	1844639.970	1844690.377	#009900	1.0	Garbage Collection	87					284
4	4	1844673.494	1844718.199	1844750.254	#009900	1.0	Garbage Collection	87					62
4	3	1844689.761	1844782.026	1844822.422	#009900	1.0	Garbage Collection	87					63
4	5	1844704.569	1844849.633	1844884.140	#009900	1.0	Garbage Collection	87					285
4	2	1844722.002	1844910.803	1844947.737	#009900	1.0	Garbage Collection	87					286
4	4	1844804.386	1844970.793	1845017.478	#009900	1.0	Garbage Collection	87					65
4	5	1845022.789	1845052.547	1845086.468	#ff8c00	1.0	Top Finish	0					288
4	3	1844835.242	1845110.994	1845146.179	#009900	1.0	Garbage Collection	87					289
